Time;Sun screening, Roof, Zone 31 - Rm. 3-2, South Office, Absolut position Sunscreening
11-28-2018 00:00:21;5
11-28-2018 00:00:22;0
11-28-2018 08:29:03;5
11-28-2018 08:29:04;10
11-28-2018 08:29:05;16
11-28-2018 08:29:06;21
11-28-2018 08:29:08;27
11-28-2018 08:29:09;32
11-28-2018 08:29:10;37
11-28-2018 08:29:11;43
11-28-2018 08:29:12;48
11-28-2018 08:29:13;53
11-28-2018 08:29:14;59
11-28-2018 08:29:15;64
11-28-2018 08:29:16;69
11-28-2018 08:29:17;74
11-28-2018 08:29:18;80
11-28-2018 08:29:19;85
11-28-2018 08:29:20;90
11-28-2018 08:29:21;100
11-28-2018 11:11:41;96
11-28-2018 11:11:42;90
11-28-2018 11:11:43;85
11-28-2018 11:11:44;80
11-28-2018 11:11:45;75
11-28-2018 11:11:46;69
11-28-2018 11:11:47;64
11-28-2018 11:11:48;59
11-28-2018 11:11:49;54
11-28-2018 11:11:50;48
11-28-2018 11:11:51;43
11-28-2018 11:11:52;38
11-28-2018 11:11:54;33
11-28-2018 11:11:55;28
11-28-2018 11:11:56;23
11-28-2018 11:11:57;18
11-28-2018 11:11:58;13
11-28-2018 11:11:59;8
11-28-2018 11:12:00;3
11-28-2018 11:12:01;0
11-28-2018 11:33:11;1
11-28-2018 11:33:12;7
11-28-2018 11:33:13;13
11-28-2018 11:33:14;18
11-28-2018 11:33:15;23
11-28-2018 11:33:16;29
11-28-2018 11:33:17;34
11-28-2018 11:33:18;40
11-28-2018 11:33:19;45
11-28-2018 11:33:20;50
11-28-2018 11:33:21;55
11-28-2018 11:33:22;61
11-28-2018 11:33:23;66
11-28-2018 11:33:24;71
11-28-2018 11:33:25;76
11-28-2018 11:33:26;82
11-28-2018 11:33:27;87
11-28-2018 11:33:29;93
11-28-2018 11:33:30;100
11-28-2018 11:52:55;98
11-28-2018 11:52:56;93
11-28-2018 11:52:57;87
11-28-2018 11:52:58;82
11-28-2018 11:52:59;77
11-28-2018 11:53:00;71
11-28-2018 11:53:01;66
11-28-2018 11:53:02;61
11-28-2018 11:53:03;56
11-28-2018 11:53:04;50
11-28-2018 11:53:05;46
11-28-2018 11:53:06;40
11-28-2018 11:53:07;35
11-28-2018 11:53:08;30
11-28-2018 11:53:09;25
11-28-2018 11:53:10;20
11-28-2018 11:53:11;15
11-28-2018 11:53:12;10
11-28-2018 11:53:13;5
11-28-2018 11:53:15;0
11-28-2018 13:03:12;3
11-28-2018 13:03:13;9
11-28-2018 13:03:14;14
11-28-2018 13:03:15;19
11-28-2018 13:03:16;25
11-28-2018 13:03:17;31
11-28-2018 13:03:18;36
11-28-2018 13:03:20;42
11-28-2018 13:03:21;47
11-28-2018 13:03:22;52
11-28-2018 13:03:23;57
11-28-2018 13:03:24;63
11-28-2018 13:03:25;68
11-28-2018 13:03:26;73
11-28-2018 13:03:27;79
11-28-2018 13:03:28;84
11-28-2018 13:03:29;89
11-28-2018 13:03:30;95
11-28-2018 13:03:31;100
11-28-2018 13:23:25;97
11-28-2018 13:23:26;92
11-28-2018 13:23:27;86
11-28-2018 13:23:28;81
11-28-2018 13:23:29;76
11-28-2018 13:23:30;71
11-28-2018 13:23:31;65
11-28-2018 13:23:32;60
11-28-2018 13:23:33;55
11-28-2018 13:23:34;50
11-28-2018 13:23:35;45
11-28-2018 13:23:36;40
11-28-2018 13:23:37;34
11-28-2018 13:23:38;30
11-28-2018 13:23:39;25
11-28-2018 13:23:40;19
11-28-2018 13:23:41;14
11-28-2018 13:23:42;9
11-28-2018 13:23:43;4
11-28-2018 13:23:45;0
11-28-2018 22:00:02;4
11-28-2018 22:00:03;10
11-28-2018 22:00:04;15
11-28-2018 22:00:05;20
11-28-2018 22:00:07;26
11-28-2018 22:00:08;31
11-28-2018 22:00:09;37
11-28-2018 22:00:10;42
11-28-2018 22:00:11;47
11-28-2018 22:00:12;52
11-28-2018 22:00:13;57
11-28-2018 22:00:14;63
11-28-2018 22:00:15;67
11-28-2018 22:00:16;73
11-28-2018 22:00:17;78
11-28-2018 22:00:18;83
11-28-2018 22:00:19;88
11-28-2018 22:00:20;93
11-28-2018 22:00:21;100
11-29-2018 00:00:02;97
11-29-2018 00:00:03;92
11-29-2018 00:00:04;87
11-29-2018 00:00:05;81
11-29-2018 00:00:06;76
11-29-2018 00:00:07;71
11-29-2018 00:00:08;66
11-29-2018 00:00:09;60
11-29-2018 00:00:10;55
11-29-2018 00:00:11;50
11-29-2018 00:00:12;45
11-29-2018 00:00:13;40
11-29-2018 00:00:14;35
11-29-2018 00:00:15;30
11-29-2018 00:00:16;25
11-29-2018 00:00:17;20
11-29-2018 00:00:18;15
11-29-2018 00:00:19;10
11-29-2018 00:00:21;5
11-29-2018 00:00:22;0
11-29-2018 08:03:35;4
11-29-2018 08:03:36;10
11-29-2018 08:03:37;15
11-29-2018 08:03:38;20
11-29-2018 08:03:39;26
11-29-2018 08:03:40;31
11-29-2018 08:03:41;37
11-29-2018 08:03:42;42
11-29-2018 08:03:43;47
11-29-2018 08:03:44;52
11-29-2018 08:03:45;58
11-29-2018 08:03:47;63
11-29-2018 08:03:48;68
11-29-2018 08:03:49;73
11-29-2018 08:03:50;78
11-29-2018 08:03:51;84
11-29-2018 08:03:52;89
11-29-2018 08:03:53;94
11-29-2018 08:03:54;100
11-29-2018 14:31:58;94
11-29-2018 14:31:59;89
11-29-2018 14:32:00;83
11-29-2018 14:32:01;78
11-29-2018 14:32:03;72
11-29-2018 14:32:04;67
11-29-2018 14:32:05;62
11-29-2018 14:32:06;61
11-29-2018 14:32:07;66
11-29-2018 14:32:08;72
11-29-2018 14:32:09;77
11-29-2018 14:32:10;82
11-29-2018 14:32:11;88
11-29-2018 14:32:12;93
11-29-2018 14:32:14;100
11-29-2018 15:09:27;98
11-29-2018 15:09:28;93
11-29-2018 15:09:29;88
11-29-2018 15:09:30;82
11-29-2018 15:09:31;77
11-29-2018 15:09:32;72
11-29-2018 15:09:33;67
11-29-2018 15:09:34;62
11-29-2018 15:09:35;57
11-29-2018 15:09:36;51
11-29-2018 15:09:37;46
11-29-2018 15:09:38;41
11-29-2018 15:09:39;36
11-29-2018 15:09:40;31
11-29-2018 15:09:41;26
11-29-2018 15:09:42;21
11-29-2018 15:09:43;16
11-29-2018 15:09:44;11
11-29-2018 15:09:45;6
11-29-2018 15:09:46;1
11-29-2018 15:09:47;0
11-29-2018 22:00:02;3
11-29-2018 22:00:03;8
11-29-2018 22:00:04;13
11-29-2018 22:00:05;18
11-29-2018 22:00:06;24
11-29-2018 22:00:07;29
11-29-2018 22:00:08;34
11-29-2018 22:00:09;40
11-29-2018 22:00:10;45
11-29-2018 22:00:11;50
11-29-2018 22:00:12;55
11-29-2018 22:00:13;60
11-29-2018 22:00:14;66
11-29-2018 22:00:15;70
11-29-2018 22:00:16;76
11-29-2018 22:00:17;81
11-29-2018 22:00:18;86
11-29-2018 22:00:19;91
11-29-2018 22:00:20;100
11-30-2018 00:00:01;98
11-30-2018 00:00:03;93
11-30-2018 00:00:04;88
11-30-2018 00:00:05;82
11-30-2018 00:00:06;77
11-30-2018 00:00:07;72
11-30-2018 00:00:08;67
11-30-2018 00:00:09;62
11-30-2018 00:00:10;57
11-30-2018 00:00:11;52
11-30-2018 00:00:12;47
11-30-2018 00:00:13;42
11-30-2018 00:00:14;37
11-30-2018 00:00:15;32
11-30-2018 00:00:16;27
11-30-2018 00:00:17;22
11-30-2018 00:00:18;17
11-30-2018 00:00:19;12
11-30-2018 00:00:20;7
11-30-2018 00:00:21;3
11-30-2018 00:00:22;0
11-30-2018 08:02:32;3
11-30-2018 08:02:33;8
11-30-2018 08:02:34;13
11-30-2018 08:02:35;19
11-30-2018 08:02:36;24
11-30-2018 08:02:37;29
11-30-2018 08:02:38;35
11-30-2018 08:02:39;40
11-30-2018 08:02:40;45
11-30-2018 08:02:41;51
11-30-2018 08:02:42;56
11-30-2018 08:02:43;61
11-30-2018 08:02:44;66
11-30-2018 08:02:45;71
11-30-2018 08:02:46;76
11-30-2018 08:02:47;81
11-30-2018 08:02:48;87
11-30-2018 08:02:49;92
11-30-2018 08:02:50;100
11-30-2018 11:56:06;99
11-30-2018 11:56:07;93
11-30-2018 11:56:08;87
11-30-2018 11:56:09;81
11-30-2018 11:56:11;75
11-30-2018 11:56:12;74
11-30-2018 11:56:14;77
11-30-2018 11:56:15;83
11-30-2018 11:56:16;89
11-30-2018 11:56:17;94
11-30-2018 11:56:18;100
11-30-2018 12:16:51;98
11-30-2018 12:16:52;93
11-30-2018 12:16:53;87
11-30-2018 12:16:54;81
11-30-2018 12:16:55;75
11-30-2018 12:16:56;69
11-30-2018 12:16:57;63
11-30-2018 12:16:58;57
11-30-2018 12:16:59;51
11-30-2018 12:17:00;46
11-30-2018 12:17:01;40
11-30-2018 12:17:02;34
11-30-2018 12:17:03;28
11-30-2018 12:17:04;23
11-30-2018 12:17:05;17
11-30-2018 12:17:06;12
11-30-2018 12:17:07;6
11-30-2018 12:17:08;1
11-30-2018 12:17:09;0
11-30-2018 12:19:31;1
11-30-2018 12:19:32;7
11-30-2018 12:19:33;13
11-30-2018 12:19:34;19
11-30-2018 12:19:35;25
11-30-2018 12:19:36;31
11-30-2018 12:19:37;37
11-30-2018 12:19:38;43
11-30-2018 12:19:39;49
11-30-2018 12:19:40;54
11-30-2018 12:19:41;60
11-30-2018 12:19:42;66
11-30-2018 12:19:43;72
11-30-2018 12:19:44;78
11-30-2018 12:19:45;84
11-30-2018 12:19:46;89
11-30-2018 12:19:47;100
11-30-2018 12:44:57;100
11-30-2018 14:32:12;94
11-30-2018 14:32:13;89
11-30-2018 14:32:14;84
11-30-2018 14:32:15;78
11-30-2018 14:32:16;73
11-30-2018 14:32:17;68
11-30-2018 14:32:18;63
11-30-2018 14:32:19;57
11-30-2018 14:32:20;52
11-30-2018 14:32:21;47
11-30-2018 14:32:23;42
11-30-2018 14:32:24;37
11-30-2018 14:32:25;32
11-30-2018 14:32:26;27
11-30-2018 14:32:27;22
11-30-2018 14:32:28;16
11-30-2018 14:32:29;11
11-30-2018 14:32:30;7
11-30-2018 14:32:32;2
11-30-2018 14:32:32;0
11-30-2018 14:33:09;3
11-30-2018 14:33:10;8
11-30-2018 14:33:11;13
11-30-2018 14:33:12;19
11-30-2018 14:33:13;24
11-30-2018 14:33:14;29
11-30-2018 14:33:15;34
11-30-2018 14:33:16;39
11-30-2018 14:33:17;45
11-30-2018 14:33:18;50
11-30-2018 14:33:19;55
11-30-2018 14:33:20;60
11-30-2018 14:33:21;65
11-30-2018 14:33:22;71
11-30-2018 14:33:23;75
11-30-2018 14:33:24;81
11-30-2018 14:33:25;86
11-30-2018 14:33:26;91
11-30-2018 14:33:27;100
11-30-2018 15:07:06;96
11-30-2018 15:07:07;91
11-30-2018 15:07:08;85
11-30-2018 15:07:09;81
11-30-2018 15:07:10;75
11-30-2018 15:07:11;70
11-30-2018 15:07:12;65
11-30-2018 15:07:13;59
11-30-2018 15:07:14;54
11-30-2018 15:07:15;49
11-30-2018 15:07:17;44
11-30-2018 15:07:18;39
11-30-2018 15:07:19;34
11-30-2018 15:07:20;29
11-30-2018 15:07:21;24
11-30-2018 15:07:22;19
11-30-2018 15:07:23;16
11-30-2018 15:07:24;21
11-30-2018 15:07:25;27
11-30-2018 15:07:26;32
11-30-2018 15:07:27;37
11-30-2018 15:07:28;43
11-30-2018 15:07:29;48
11-30-2018 15:07:30;50
11-30-2018 22:00:02;52
11-30-2018 22:00:03;57
11-30-2018 22:00:04;62
11-30-2018 22:00:05;68
11-30-2018 22:00:06;72
11-30-2018 22:00:07;78
11-30-2018 22:00:08;83
11-30-2018 22:00:09;88
11-30-2018 22:00:10;93
11-30-2018 22:00:11;100
12-01-2018 00:00:04;95
12-01-2018 00:00:05;90
12-01-2018 00:00:06;84
12-01-2018 00:00:07;78
12-01-2018 00:00:08;73
12-01-2018 00:00:10;68
12-01-2018 00:00:11;63
12-01-2018 00:00:12;58
12-01-2018 00:00:13;52
12-01-2018 00:00:14;47
12-01-2018 00:00:15;42
12-01-2018 00:00:16;36
12-01-2018 00:00:17;31
12-01-2018 00:00:18;26
12-01-2018 00:00:19;21
12-01-2018 00:00:20;16
12-01-2018 00:00:21;12
12-01-2018 00:00:22;7
12-01-2018 00:00:23;2
12-01-2018 00:00:24;0
12-01-2018 08:06:43;1
12-01-2018 08:06:44;7
12-01-2018 08:06:46;12
12-01-2018 08:06:46;17
12-01-2018 08:06:47;23
12-01-2018 08:06:48;28
12-01-2018 08:06:50;34
12-01-2018 08:06:51;39
12-01-2018 08:06:52;44
12-01-2018 08:06:53;49
12-01-2018 08:06:54;54
12-01-2018 08:06:55;59
12-01-2018 08:06:56;64
12-01-2018 08:06:57;69
12-01-2018 08:06:58;75
12-01-2018 08:06:59;80
12-01-2018 08:07:00;85
12-01-2018 08:07:01;90
12-01-2018 08:07:02;95
12-01-2018 08:07:03;100
12-01-2018 14:32:29;87
12-01-2018 14:32:30;82
12-01-2018 14:32:31;76
12-01-2018 14:32:32;71
12-01-2018 14:32:33;66
12-01-2018 14:32:34;60
12-01-2018 14:32:35;55
12-01-2018 14:32:36;50
12-01-2018 14:32:37;45
12-01-2018 14:32:38;39
12-01-2018 14:32:40;34
12-01-2018 14:32:41;29
12-01-2018 14:32:42;24
12-01-2018 14:32:43;19
12-01-2018 14:32:44;13
12-01-2018 14:32:45;8
12-01-2018 14:32:46;3
12-01-2018 14:32:47;0
12-01-2018 14:33:20;4
12-01-2018 14:33:21;9
12-01-2018 14:33:22;14
12-01-2018 14:33:23;20
12-01-2018 14:33:24;25
12-01-2018 14:33:25;30
12-01-2018 14:33:26;35
12-01-2018 14:33:27;41
12-01-2018 14:33:28;46
12-01-2018 14:33:29;51
12-01-2018 14:33:30;57
12-01-2018 14:33:31;62
12-01-2018 14:33:32;67
12-01-2018 14:33:33;72
12-01-2018 14:33:34;78
12-01-2018 14:33:36;82
12-01-2018 14:33:37;88
12-01-2018 14:33:38;93
12-01-2018 14:33:39;100
12-01-2018 15:07:30;96
12-01-2018 15:07:31;91
12-01-2018 15:07:32;86
12-01-2018 15:07:33;80
12-01-2018 15:07:34;75
12-01-2018 15:07:35;69
12-01-2018 15:07:36;64
12-01-2018 15:07:37;59
12-01-2018 15:07:38;54
12-01-2018 15:07:39;49
12-01-2018 15:07:40;43
12-01-2018 15:07:41;38
12-01-2018 15:07:42;33
12-01-2018 15:07:43;28
12-01-2018 15:07:44;23
12-01-2018 15:07:45;18
12-01-2018 15:07:46;13
12-01-2018 15:07:48;8
12-01-2018 15:07:49;3
12-01-2018 15:07:49;0
12-01-2018 21:00:02;3
12-01-2018 21:00:03;9
12-01-2018 21:00:04;14
12-01-2018 21:00:05;19
12-01-2018 21:00:06;25
12-01-2018 21:00:07;30
12-01-2018 21:00:08;36
12-01-2018 21:00:09;41
12-01-2018 21:00:10;46
12-01-2018 21:00:11;51
12-01-2018 21:00:12;57
12-01-2018 21:00:13;62
12-01-2018 21:00:14;67
12-01-2018 21:00:15;72
12-01-2018 21:00:16;77
12-01-2018 21:00:18;83
12-01-2018 21:00:19;88
12-01-2018 21:00:20;93
12-01-2018 21:00:21;100
12-02-2018 00:00:02;95
12-02-2018 00:00:03;90
12-02-2018 00:00:04;84
12-02-2018 00:00:05;79
12-02-2018 00:00:06;74
12-02-2018 00:00:07;69
12-02-2018 00:00:08;63
12-02-2018 00:00:09;58
12-02-2018 00:00:10;53
12-02-2018 00:00:11;48
12-02-2018 00:00:12;43
12-02-2018 00:00:14;37
12-02-2018 00:00:15;33
12-02-2018 00:00:16;28
12-02-2018 00:00:17;22
12-02-2018 00:00:18;17
12-02-2018 00:00:19;12
12-02-2018 00:00:20;7
12-02-2018 00:00:21;2
12-02-2018 00:00:22;0
12-02-2018 00:52:07;5
12-02-2018 00:52:07;10
12-02-2018 00:52:09;16
12-02-2018 00:52:10;21
12-02-2018 00:52:11;26
12-02-2018 00:52:12;31
12-02-2018 00:52:13;37
12-02-2018 00:52:14;42
12-02-2018 00:52:15;47
12-02-2018 00:52:16;51
12-02-2018 00:52:41;50
12-02-2018 07:00:04;46
12-02-2018 07:00:06;41
12-02-2018 07:00:07;36
12-02-2018 07:00:08;31
12-02-2018 07:00:09;25
12-02-2018 07:00:10;20
12-02-2018 07:00:11;16
12-02-2018 07:00:12;10
12-02-2018 07:00:13;6
12-02-2018 07:00:14;1
12-02-2018 07:00:15;0
12-02-2018 21:00:02;6
12-02-2018 21:00:03;11
12-02-2018 21:00:04;16
12-02-2018 21:00:05;22
12-02-2018 21:00:06;27
12-02-2018 21:00:07;32
12-02-2018 21:00:08;38
12-02-2018 21:00:10;43
12-02-2018 21:00:11;48
12-02-2018 21:00:12;54
12-02-2018 21:00:13;58
12-02-2018 21:00:14;64
12-02-2018 21:00:15;69
12-02-2018 21:00:16;74
12-02-2018 21:00:17;79
12-02-2018 21:00:18;84
12-02-2018 21:00:19;90
12-02-2018 21:00:20;95
12-02-2018 21:00:21;100
12-03-2018 00:00:02;95
12-03-2018 00:00:03;89
12-03-2018 00:00:04;84
12-03-2018 00:00:05;79
12-03-2018 00:00:06;73
12-03-2018 00:00:07;69
12-03-2018 00:00:08;63
12-03-2018 00:00:10;58
12-03-2018 00:00:11;53
12-03-2018 00:00:12;48
12-03-2018 00:00:13;43
12-03-2018 00:00:14;38
12-03-2018 00:00:15;33
12-03-2018 00:00:16;28
12-03-2018 00:00:17;23
12-03-2018 00:00:18;18
12-03-2018 00:00:19;13
12-03-2018 00:00:20;8
12-03-2018 00:00:21;3
12-03-2018 00:00:22;0
12-03-2018 09:09:24;1
12-03-2018 09:09:25;7
12-03-2018 09:09:26;12
12-03-2018 09:09:27;18
12-03-2018 09:09:28;23
12-03-2018 09:09:29;28
12-03-2018 09:09:30;34
12-03-2018 09:09:31;39
12-03-2018 09:09:32;44
12-03-2018 09:09:33;50
12-03-2018 09:09:34;55
12-03-2018 09:09:35;60
12-03-2018 09:09:36;66
12-03-2018 09:09:38;71
12-03-2018 09:09:39;76
12-03-2018 09:09:40;81
12-03-2018 09:09:41;87
12-03-2018 09:09:42;91
12-03-2018 09:09:43;100
12-03-2018 11:15:45;97
12-03-2018 11:15:46;92
12-03-2018 11:15:47;87
12-03-2018 11:15:48;81
12-03-2018 11:15:49;76
12-03-2018 11:15:50;71
12-03-2018 11:15:51;66
12-03-2018 11:15:52;60
12-03-2018 11:15:53;55
12-03-2018 11:15:54;50
12-03-2018 11:15:55;45
12-03-2018 11:15:56;40
12-03-2018 11:15:57;35
12-03-2018 11:15:58;30
12-03-2018 11:15:59;25
12-03-2018 11:16:00;19
12-03-2018 11:16:01;14
12-03-2018 11:16:02;10
12-03-2018 11:16:03;5
12-03-2018 11:16:04;0
12-03-2018 11:45:09;0
