Time;Sun screening, Roof, Zone 31 - Rm. 3-2, South Office, Absolut position Sunscreening;Natural ventilation, Roof, Zone 31 - Rm. 3-2, South Office, Ventilation mode;Natural ventilation, Roof, Zone 31 - Rm. 3-2, South Office, Start pulse ventilation;Natural ventilation, Roof, Zone 31 - Rm. 3-2, South Office, NV Advance(TM) status
11-15-2018 18:03:03;100;8;0;80
11-15-2018 19:00:00;100;8;-1;80
11-15-2018 19:03:02;100;8;0;80
11-15-2018 20:00:00;100;1;0;10
11-15-2018 21:00:52;100;1;-1;10
11-15-2018 21:00:53;100;1;0;10
11-15-2018 22:00:03;6;1;0;10
11-15-2018 22:00:04;11;1;0;10
11-15-2018 22:00:05;16;1;0;10
11-15-2018 22:00:06;22;1;0;10
11-15-2018 22:00:07;27;1;0;10
11-15-2018 22:00:08;33;1;0;10
11-15-2018 22:00:09;38;1;0;10
11-15-2018 22:00:10;43;1;0;10
11-15-2018 22:00:11;49;1;0;10
11-15-2018 22:00:12;54;1;0;10
11-15-2018 22:00:13;59;1;0;10
11-15-2018 22:00:14;64;1;0;10
11-15-2018 22:00:15;69;1;0;10
11-15-2018 22:00:16;75;1;0;10
11-15-2018 22:00:17;80;1;0;10
11-15-2018 22:00:18;85;1;0;10
11-15-2018 22:00:19;90;1;0;10
11-15-2018 22:00:20;100;1;0;10
11-15-2018 22:17:54;99;1;0;10
11-15-2018 22:17:54;92;1;0;10
11-15-2018 22:17:55;83;1;0;10
11-15-2018 22:17:56;75;1;0;10
11-15-2018 22:17:58;67;1;0;10
11-15-2018 22:17:59;60;1;0;10
11-15-2018 22:18:00;51;1;0;10
11-15-2018 22:18:01;44;1;0;10
11-15-2018 22:18:02;36;1;0;10
11-15-2018 22:18:03;28;1;0;10
11-15-2018 22:18:04;21;1;0;10
11-15-2018 22:18:05;13;1;0;10
11-15-2018 22:18:06;6;1;0;10
11-15-2018 22:18:07;0;1;0;10
11-16-2018 01:00:00;0;1;-1;10
11-16-2018 01:00:01;0;1;0;10
11-16-2018 04:11:00;0;1;0;10
11-16-2018 05:00:01;0;1;0;10
11-16-2018 06:00:00;0;8;-1;10
11-16-2018 06:00:01;0;8;-1;80
11-16-2018 07:00:00;0;8;-1;80
11-16-2018 07:00:01;0;8;0;12
11-16-2018 07:01:00;0;8;0;12
11-16-2018 07:04:45;0;8;0;80
11-16-2018 08:00:00;0;8;-1;80
11-16-2018 12:03:03;0;8;0;80
11-16-2018 13:00:00;0;8;-1;80
11-16-2018 13:03:03;0;8;0;80
11-16-2018 14:00:00;0;8;-1;80
11-16-2018 14:29:20;0;8;-1;12
11-16-2018 14:30:20;0;8;-1;80
11-16-2018 14:50:54;3;8;-1;80
11-16-2018 14:50:55;8;8;-1;80
11-16-2018 14:50:56;14;8;-1;80
11-16-2018 14:50:57;20;8;-1;80
11-16-2018 14:50:58;26;8;-1;80
11-16-2018 14:50:59;32;8;-1;80
11-16-2018 14:51:00;38;8;-1;80
11-16-2018 14:51:01;44;8;-1;80
11-16-2018 14:51:02;50;8;-1;80
11-16-2018 14:51:03;55;8;-1;80
11-16-2018 14:51:04;61;8;-1;80
11-16-2018 14:51:05;67;8;-1;80
11-16-2018 14:51:06;73;8;-1;80
11-16-2018 14:51:07;78;8;-1;80
11-16-2018 14:51:08;84;8;-1;80
11-16-2018 14:51:09;90;8;-1;80
11-16-2018 14:51:10;100;8;-1;80
11-16-2018 14:53:34;96;8;-1;80
11-16-2018 14:53:35;90;8;-1;80
11-16-2018 14:53:36;85;8;-1;80
11-16-2018 14:53:37;79;8;-1;80
11-16-2018 14:53:38;73;8;-1;80
11-16-2018 14:53:39;67;8;-1;80
11-16-2018 14:53:40;61;8;-1;80
11-16-2018 14:53:41;56;8;-1;80
11-16-2018 14:53:42;50;8;-1;80
11-16-2018 14:53:43;44;8;-1;80
11-16-2018 14:53:44;39;8;-1;80
11-16-2018 14:53:45;33;8;-1;80
11-16-2018 14:53:46;28;8;-1;80
11-16-2018 14:53:47;22;8;-1;80
11-16-2018 14:53:48;17;8;-1;80
11-16-2018 14:53:49;12;8;-1;80
11-16-2018 14:53:50;6;8;-1;80
11-16-2018 14:53:51;1;8;-1;80
11-16-2018 14:53:52;0;8;-1;80
11-16-2018 15:03:03;0;8;0;80
11-16-2018 16:00:00;0;8;-1;80
11-16-2018 16:03:03;0;8;0;80
11-16-2018 17:00:00;0;8;-1;80
11-16-2018 18:03:03;0;8;0;80
11-16-2018 19:00:00;0;8;-1;80
11-16-2018 19:03:03;0;8;0;80
11-16-2018 20:00:00;0;1;-1;80
11-16-2018 20:00:01;0;1;0;10
11-16-2018 21:00:00;0;1;-1;10
11-16-2018 21:00:01;0;1;0;10
11-16-2018 22:00:02;1;1;0;10
11-16-2018 22:00:03;7;1;0;10
11-16-2018 22:00:04;11;1;0;10
11-16-2018 22:00:05;17;1;0;10
11-16-2018 22:00:06;22;1;0;10
11-16-2018 22:00:07;28;1;0;10
11-16-2018 22:00:08;33;1;0;10
11-16-2018 22:00:09;39;1;0;10
11-16-2018 22:00:10;44;1;0;10
11-16-2018 22:00:11;49;1;0;10
11-16-2018 22:00:12;54;1;0;10
11-16-2018 22:00:13;59;1;0;10
11-16-2018 22:00:14;65;1;0;10
11-16-2018 22:00:15;70;1;0;10
11-16-2018 22:00:16;75;1;0;10
11-16-2018 22:00:17;80;1;0;10
11-16-2018 22:00:19;86;1;0;10
11-16-2018 22:00:20;91;1;0;10
11-16-2018 22:00:21;100;1;0;10
11-16-2018 23:00:00;100;1;-1;10
11-16-2018 23:00:01;100;1;0;10
11-17-2018;100;3;0;10
11-17-2018 00:00:01;100;3;0;30
11-17-2018 00:00:04;96;3;0;30
11-17-2018 00:00:05;91;3;0;30
11-17-2018 00:00:06;86;3;0;30
11-17-2018 00:00:07;81;3;0;30
11-17-2018 00:00:08;76;3;0;30
11-17-2018 00:00:09;71;3;0;30
11-17-2018 00:00:10;66;3;0;30
11-17-2018 00:00:11;60;3;0;30
11-17-2018 00:00:12;55;3;0;30
11-17-2018 00:00:13;50;3;0;30
11-17-2018 00:00:14;45;3;0;30
11-17-2018 00:00:15;40;3;0;30
11-17-2018 00:00:16;35;3;0;30
11-17-2018 00:00:17;30;3;0;30
11-17-2018 00:00:18;25;3;0;30
11-17-2018 00:00:19;20;3;0;30
11-17-2018 00:00:20;16;3;0;30
11-17-2018 00:00:22;11;3;0;30
11-17-2018 00:00:23;6;3;0;30
11-17-2018 00:00:24;1;3;0;30
11-17-2018 00:00:25;0;3;0;30
11-17-2018 07:00:01;0;3;0;12
11-17-2018 07:01:00;0;3;0;30
11-17-2018 09:03:12;6;3;0;30
11-17-2018 09:03:13;11;3;0;30
11-17-2018 09:03:14;16;3;0;30
11-17-2018 09:03:15;22;3;0;30
11-17-2018 09:03:16;27;3;0;30
11-17-2018 09:03:17;32;3;0;30
11-17-2018 09:03:19;37;3;0;30
11-17-2018 09:03:20;43;3;0;30
11-17-2018 09:03:21;47;3;0;30
11-17-2018 09:03:22;53;3;0;30
11-17-2018 09:03:23;58;3;0;30
11-17-2018 09:03:24;63;3;0;30
11-17-2018 09:03:25;68;3;0;30
11-17-2018 09:03:26;73;3;0;30
11-17-2018 09:03:27;78;3;0;30
11-17-2018 09:03:28;84;3;0;30
11-17-2018 09:03:29;88;3;0;30
11-17-2018 09:03:30;93;3;0;30
11-17-2018 09:03:31;100;3;0;30
11-17-2018 11:41:45;98;3;0;30
11-17-2018 11:41:46;92;3;0;30
11-17-2018 11:41:47;87;3;0;30
11-17-2018 11:41:48;82;3;0;30
11-17-2018 11:41:49;77;3;0;30
11-17-2018 11:41:50;72;3;0;30
11-17-2018 11:41:51;67;3;0;30
11-17-2018 11:41:52;62;3;0;30
11-17-2018 11:41:53;57;3;0;30
11-17-2018 11:41:54;51;3;0;30
11-17-2018 11:41:55;47;3;0;30
11-17-2018 11:41:56;42;3;0;30
11-17-2018 11:41:57;37;3;0;30
11-17-2018 11:41:58;32;3;0;30
11-17-2018 11:41:59;27;3;0;30
11-17-2018 11:42:00;22;3;0;30
11-17-2018 11:42:01;18;3;0;30
11-17-2018 11:42:02;13;3;0;30
11-17-2018 11:42:03;8;3;0;30
11-17-2018 11:42:04;3;3;0;30
11-17-2018 11:42:05;0;3;0;30
11-17-2018 12:13:53;3;3;0;30
11-17-2018 12:13:54;8;3;0;30
11-17-2018 12:13:55;13;3;0;30
11-17-2018 12:13:56;19;3;0;30
11-17-2018 12:13:57;24;3;0;30
11-17-2018 12:13:58;30;3;0;30
11-17-2018 12:13:59;35;3;0;30
11-17-2018 12:14:00;40;3;0;30
11-17-2018 12:14:01;46;3;0;30
11-17-2018 12:14:02;50;3;0;30
11-17-2018 12:14:03;56;3;0;30
11-17-2018 12:14:04;61;3;0;30
11-17-2018 12:14:05;66;3;0;30
11-17-2018 12:14:06;71;3;0;30
11-17-2018 12:14:07;76;3;0;30
11-17-2018 12:14:08;81;3;0;30
11-17-2018 12:14:09;86;3;0;30
11-17-2018 12:14:10;91;3;0;30
11-17-2018 12:14:11;100;3;0;30
11-17-2018 12:29:20;99;3;0;30
11-17-2018 12:29:21;93;3;0;30
11-17-2018 12:29:22;88;3;0;30
11-17-2018 12:29:23;83;3;0;30
11-17-2018 12:29:24;78;3;0;30
11-17-2018 12:29:25;73;3;0;30
11-17-2018 12:29:27;68;3;0;30
11-17-2018 12:29:28;63;3;0;30
11-17-2018 12:29:29;57;3;0;30
11-17-2018 12:29:30;53;3;0;30
11-17-2018 12:29:31;47;3;0;30
11-17-2018 12:29:32;43;3;0;30
11-17-2018 12:29:33;38;3;0;30
11-17-2018 12:29:34;33;3;0;30
11-17-2018 12:29:35;28;3;0;30
11-17-2018 12:29:36;23;3;0;30
11-17-2018 12:29:37;18;3;0;30
11-17-2018 12:29:38;13;3;0;30
11-17-2018 12:29:39;8;3;0;30
11-17-2018 12:29:40;3;3;0;30
11-17-2018 12:29:41;0;3;0;30
11-17-2018 14:29:29;0;3;0;12
11-17-2018 14:29:32;94;3;0;12
11-17-2018 14:29:33;89;3;0;12
11-17-2018 14:29:34;91;3;0;12
11-17-2018 14:29:35;100;3;0;12
11-17-2018 14:31:33;100;3;0;30
11-17-2018 22:00:01;1;3;0;30
11-17-2018 22:00:02;6;3;0;30
11-17-2018 22:00:03;11;3;0;30
11-17-2018 22:00:05;17;3;0;30
11-17-2018 22:00:06;22;3;0;30
11-17-2018 22:00:07;27;3;0;30
11-17-2018 22:00:08;32;3;0;30
11-17-2018 22:00:09;38;3;0;30
11-17-2018 22:00:10;43;3;0;30
11-17-2018 22:00:11;48;3;0;30
11-17-2018 22:00:12;53;3;0;30
11-17-2018 22:00:13;58;3;0;30
11-17-2018 22:00:14;63;3;0;30
11-17-2018 22:00:15;68;3;0;30
11-17-2018 22:00:16;74;3;0;30
11-17-2018 22:00:17;79;3;0;30
11-17-2018 22:00:18;84;3;0;30
11-17-2018 22:00:19;90;3;0;30
11-17-2018 22:00:20;95;3;0;30
11-17-2018 22:00:21;100;3;0;30
11-18-2018 00:00:02;98;3;0;30
11-18-2018 00:00:03;93;3;0;30
11-18-2018 00:00:04;88;3;0;30
11-18-2018 00:00:05;83;3;0;30
11-18-2018 00:00:06;77;3;0;30
11-18-2018 00:00:07;73;3;0;30
11-18-2018 00:00:08;67;3;0;30
11-18-2018 00:00:09;63;3;0;30
11-18-2018 00:00:10;57;3;0;30
11-18-2018 00:00:11;52;3;0;30
11-18-2018 00:00:12;48;3;0;30
11-18-2018 00:00:13;43;3;0;30
11-18-2018 00:00:14;38;3;0;30
11-18-2018 00:00:15;33;3;0;30
11-18-2018 00:00:16;28;3;0;30
11-18-2018 00:00:17;23;3;0;30
11-18-2018 00:00:18;18;3;0;30
11-18-2018 00:00:19;13;3;0;30
11-18-2018 00:00:20;9;3;0;30
11-18-2018 00:00:21;4;3;0;30
11-18-2018 00:00:22;0;3;0;30
11-18-2018 07:00:01;0;3;0;12
11-18-2018 07:03:37;0;3;0;30
11-18-2018 08:46:56;4;3;0;30
11-18-2018 08:46:57;10;3;0;30
11-18-2018 08:46:58;15;3;0;30
11-18-2018 08:47:00;20;3;0;30
11-18-2018 08:47:01;25;3;0;30
11-18-2018 08:47:02;30;3;0;30
11-18-2018 08:47:03;36;3;0;30
11-18-2018 08:47:04;41;3;0;30
11-18-2018 08:47:05;46;3;0;30
11-18-2018 08:47:06;51;3;0;30
11-18-2018 08:47:07;56;3;0;30
11-18-2018 08:47:08;61;3;0;30
11-18-2018 08:47:09;66;3;0;30
11-18-2018 08:47:10;71;3;0;30
11-18-2018 08:47:11;76;3;0;30
11-18-2018 08:47:12;81;3;0;30
11-18-2018 08:47:13;86;3;0;30
11-18-2018 08:47:14;92;3;0;30
11-18-2018 08:47:15;100;3;0;30
11-18-2018 11:25:46;94;3;0;30
11-18-2018 11:25:47;89;3;0;30
11-18-2018 11:25:48;84;3;0;30
11-18-2018 11:25:49;79;3;0;30
11-18-2018 11:25:50;74;3;0;30
11-18-2018 11:25:51;69;3;0;30
11-18-2018 11:25:52;64;3;0;30
11-18-2018 11:25:53;59;3;0;30
11-18-2018 11:25:54;54;3;0;30
11-18-2018 11:25:55;49;3;0;30
11-18-2018 11:25:56;44;3;0;30
11-18-2018 11:25:57;39;3;0;30
11-18-2018 11:25:58;34;3;0;30
11-18-2018 11:26:00;28;3;0;30
11-18-2018 11:26:01;24;3;0;30
11-18-2018 11:26:02;19;3;0;30
11-18-2018 11:26:03;14;3;0;30
11-18-2018 11:26:04;9;3;0;30
11-18-2018 11:26:05;4;3;0;30
11-18-2018 11:26:06;0;3;0;30
11-18-2018 14:29:44;0;3;0;12
11-18-2018 14:29:47;99;3;0;12
11-18-2018 14:29:48;94;3;0;12
11-18-2018 14:29:49;88;3;0;12
11-18-2018 14:29:50;83;3;0;12
11-18-2018 14:29:51;80;3;0;12
11-18-2018 14:29:52;86;3;0;12
11-18-2018 14:29:53;91;3;0;12
11-18-2018 14:29:54;100;3;0;12
11-18-2018 14:33:56;100;3;0;30
11-18-2018 18:03:39;100;8;0;30
11-18-2018 18:03:40;100;8;0;80
11-18-2018 18:10:45;100;3;0;80
11-18-2018 18:10:46;100;3;0;30
11-18-2018 22:00:02;3;3;0;30
11-18-2018 22:00:03;8;3;0;30
11-18-2018 22:00:04;14;3;0;30
11-18-2018 22:00:05;19;3;0;30
11-18-2018 22:00:06;24;3;0;30
11-18-2018 22:00:07;29;3;0;30
11-18-2018 22:00:08;35;3;0;30
11-18-2018 22:00:09;40;3;0;30
11-18-2018 22:00:10;45;3;0;30
11-18-2018 22:00:11;50;3;0;30
11-18-2018 22:00:13;55;3;0;30
11-18-2018 22:00:14;60;3;0;30
11-18-2018 22:00:15;65;3;0;30
11-18-2018 22:00:16;71;3;0;30
11-18-2018 22:00:17;75;3;0;30
11-18-2018 22:00:18;81;3;0;30
11-18-2018 22:00:19;86;3;0;30
11-18-2018 22:00:20;90;3;0;30
11-18-2018 22:00:21;100;3;0;30
11-19-2018;100;1;-1;30
11-19-2018 00:00:01;100;1;0;10
11-19-2018 00:00:04;96;1;0;10
11-19-2018 00:00:05;91;1;0;10
11-19-2018 00:00:06;86;1;0;10
11-19-2018 00:00:07;81;1;0;10
11-19-2018 00:00:08;75;1;0;10
11-19-2018 00:00:09;70;1;0;10
11-19-2018 00:00:10;65;1;0;10
11-19-2018 00:00:11;60;1;0;10
11-19-2018 00:00:12;54;1;0;10
11-19-2018 00:00:13;49;1;0;10
11-19-2018 00:00:14;44;1;0;10
11-19-2018 00:00:15;39;1;0;10
11-19-2018 00:00:16;34;1;0;10
11-19-2018 00:00:17;29;1;0;10
11-19-2018 00:00:19;24;1;0;10
11-19-2018 00:00:20;19;1;0;10
11-19-2018 00:00:21;14;1;0;10
11-19-2018 00:00:22;9;1;0;10
11-19-2018 00:00:23;4;1;0;10
11-19-2018 00:00:24;0;1;0;10
11-19-2018 01:00:00;0;1;-1;10
11-19-2018 01:00:01;0;1;0;10
11-19-2018 02:00:00;0;1;-1;10
11-19-2018 04:29:00;0;1;-1;10
11-19-2018 04:29:01;0;1;-1;10
11-19-2018 05:00:01;0;1;0;10
11-19-2018 06:00:00;0;8;-1;10
11-19-2018 06:00:01;0;8;-1;80
11-19-2018 07:00:01;0;8;0;12
11-19-2018 07:01:00;0;8;0;10
11-19-2018 07:01:01;0;8;0;80
11-19-2018 08:00:00;0;8;-1;80
11-19-2018 14:29:53;0;8;-1;12
11-19-2018 14:31:10;0;8;-1;80
11-19-2018 20:00:00;0;1;-1;80
11-19-2018 20:00:01;0;1;0;10
11-19-2018 21:00:00;0;1;-1;10
11-19-2018 21:00:01;0;1;0;10
11-19-2018 23:00:00;0;1;-1;10
11-19-2018 23:00:01;0;1;0;10
11-20-2018;0;1;-1;10
11-20-2018 00:00:01;0;1;0;10
11-20-2018 01:00:00;0;1;-1;10
11-20-2018 01:00:01;0;1;0;10
11-20-2018 04:05:00;0;1;0;10
11-20-2018 04:05:01;0;1;0;10
11-20-2018 05:00:01;0;1;0;10
11-20-2018 06:00:00;0;8;-1;10
11-20-2018 06:00:01;0;8;-1;80
11-20-2018 07:00:00;0;8;-1;12
11-20-2018 07:01:00;0;8;-1;12
11-20-2018 07:02:41;0;8;-1;80
11-20-2018 08:00:00;0;8;-1;80
11-20-2018 14:30:08;0;8;-1;12
11-20-2018 14:31:00;0;8;-1;80
11-20-2018 16:03:02;0;8;0;80
11-20-2018 17:00:00;0;8;-1;80
11-20-2018 20:00:00;0;1;-1;80
11-20-2018 20:00:01;0;1;0;10
11-20-2018 21:00:00;0;1;-1;10
11-20-2018 21:00:01;0;1;0;10
11-20-2018 22:00:02;4;1;0;10
11-20-2018 22:00:03;10;1;0;10
11-20-2018 22:00:04;15;1;0;10
11-20-2018 22:00:05;20;1;0;10
11-20-2018 22:00:06;25;1;0;10
11-20-2018 22:00:08;31;1;0;10
11-20-2018 22:00:09;36;1;0;10
11-20-2018 22:00:10;41;1;0;10
11-20-2018 22:00:11;46;1;0;10
11-20-2018 22:00:12;51;1;0;10
11-20-2018 22:00:13;57;1;0;10
11-20-2018 22:00:14;62;1;0;10
11-20-2018 22:00:15;67;1;0;10
11-20-2018 22:00:16;72;1;0;10
11-20-2018 22:00:17;77;1;0;10
11-20-2018 22:00:18;82;1;0;10
11-20-2018 22:00:19;87;1;0;10
11-20-2018 22:00:20;92;1;0;10
11-20-2018 22:00:21;100;1;0;10
11-20-2018 23:00:00;100;1;-1;10
11-20-2018 23:00:01;100;1;0;10
11-21-2018;100;1;-1;10
11-21-2018 00:00:01;100;1;0;10
11-21-2018 00:00:01;99;1;0;10
11-21-2018 00:00:03;93;1;0;10
11-21-2018 00:00:04;88;1;0;10
11-21-2018 00:00:05;83;1;0;10
11-21-2018 00:00:06;78;1;0;10
11-21-2018 00:00:07;73;1;0;10
11-21-2018 00:00:08;67;1;0;10
11-21-2018 00:00:09;62;1;0;10
11-21-2018 00:00:10;57;1;0;10
11-21-2018 00:00:11;52;1;0;10
11-21-2018 00:00:12;47;1;0;10
11-21-2018 00:00:13;42;1;0;10
11-21-2018 00:00:14;37;1;0;10
11-21-2018 00:00:15;32;1;0;10
11-21-2018 00:00:16;27;1;0;10
11-21-2018 00:00:17;22;1;0;10
11-21-2018 00:00:18;17;1;0;10
11-21-2018 00:00:19;12;1;0;10
11-21-2018 00:00:20;7;1;0;10
11-21-2018 00:00:21;3;1;0;10
11-21-2018 00:00:22;0;1;0;10
11-21-2018 01:00:00;0;1;-1;10
11-21-2018 01:00:01;0;1;0;10
11-21-2018 02:00:00;0;1;-1;10
11-21-2018 03:42:00;0;1;-1;10
11-21-2018 03:42:01;0;1;-1;10
11-21-2018 04:00:01;0;1;0;10
11-21-2018 05:00:00;0;1;-1;10
11-21-2018 05:00:01;0;1;0;10
11-21-2018 06:00:00;0;8;-1;10
11-21-2018 06:00:01;0;8;-1;80
11-21-2018 07:00:01;0;8;0;12
11-21-2018 07:01:00;0;8;0;12
11-21-2018 07:02:41;0;8;0;80
11-21-2018 08:00:00;0;8;-1;80
11-21-2018 08:55:15;4;8;-1;80
11-21-2018 08:55:16;10;8;-1;80
11-21-2018 08:55:17;15;8;-1;80
11-21-2018 08:55:18;20;8;-1;80
11-21-2018 08:55:19;26;8;-1;80
11-21-2018 08:55:20;31;8;-1;80
11-21-2018 08:55:22;37;8;-1;80
11-21-2018 08:55:23;42;8;-1;80
11-21-2018 08:55:23;47;8;-1;80
11-21-2018 08:55:25;52;8;-1;80
11-21-2018 08:55:26;57;8;-1;80
11-21-2018 08:55:27;63;8;-1;80
11-21-2018 08:55:28;68;8;-1;80
11-21-2018 08:55:29;73;8;-1;80
11-21-2018 08:55:30;78;8;-1;80
11-21-2018 08:55:31;83;8;-1;80
11-21-2018 08:55:32;88;8;-1;80
11-21-2018 08:55:33;93;8;-1;80
11-21-2018 08:55:34;100;8;-1;80
11-21-2018 11:42:20;1;8;-1;80
11-21-2018 11:42:22;12;8;-1;80
11-21-2018 11:42:23;17;8;-1;80
11-21-2018 11:42:24;22;8;-1;80
11-21-2018 11:42:25;28;8;-1;80
11-21-2018 11:42:26;33;8;-1;80
11-21-2018 11:42:27;38;8;-1;80
11-21-2018 11:42:28;44;8;-1;80
11-21-2018 11:42:29;49;8;-1;80
11-21-2018 11:42:30;54;8;-1;80
11-21-2018 11:42:31;59;8;-1;80
11-21-2018 11:42:32;65;8;-1;80
11-21-2018 11:42:33;69;8;-1;80
11-21-2018 11:42:34;75;8;-1;80
11-21-2018 11:42:35;80;8;-1;80
11-21-2018 11:42:36;85;8;-1;80
11-21-2018 11:42:37;90;8;-1;80
11-21-2018 11:42:38;100;8;-1;80
11-21-2018 12:23:41;99;8;-1;80
11-21-2018 12:23:42;93;8;-1;80
11-21-2018 12:23:43;88;8;-1;80
11-21-2018 12:23:45;83;8;-1;80
11-21-2018 12:23:46;78;8;-1;80
11-21-2018 12:23:47;72;8;-1;80
11-21-2018 12:23:47;67;8;-1;80
11-21-2018 12:23:49;62;8;-1;80
11-21-2018 12:23:50;56;8;-1;80
11-21-2018 12:23:51;51;8;-1;80
11-21-2018 12:23:52;46;8;-1;80
11-21-2018 12:23:53;41;8;-1;80
11-21-2018 12:23:54;36;8;-1;80
11-21-2018 12:23:55;31;8;-1;80
11-21-2018 12:23:56;26;8;-1;80
11-21-2018 12:23:57;20;8;-1;80
11-21-2018 12:23:58;16;8;-1;80
11-21-2018 12:23:59;11;8;-1;80
11-21-2018 12:24:00;6;8;-1;80
11-21-2018 12:24:01;1;8;-1;80
11-21-2018 12:24:02;0;8;-1;80
11-21-2018 13:42:42;1;8;-1;80
11-21-2018 13:42:43;6;8;-1;80
11-21-2018 13:42:44;11;8;-1;80
11-21-2018 13:42:45;17;8;-1;80
11-21-2018 13:42:46;22;8;-1;80
11-21-2018 13:42:47;27;8;-1;80
11-21-2018 13:42:48;33;8;-1;80
11-21-2018 13:42:49;38;8;-1;80
11-21-2018 13:42:50;43;8;-1;80
11-21-2018 13:42:51;49;8;-1;80
11-21-2018 13:42:52;54;8;-1;80
11-21-2018 13:42:53;59;8;-1;80
11-21-2018 13:42:54;64;8;-1;80
11-21-2018 13:42:55;69;8;-1;80
11-21-2018 13:42:56;75;8;-1;80
11-21-2018 13:42:57;80;8;-1;80
11-21-2018 13:42:58;85;8;-1;80
11-21-2018 13:42:59;90;8;-1;80
11-21-2018 13:43:00;100;8;-1;80
11-21-2018 14:30:18;100;8;-1;12
11-21-2018 14:30:20;98;8;-1;12
11-21-2018 14:30:21;92;8;-1;12
11-21-2018 14:30:22;87;8;-1;12
11-21-2018 14:30:24;81;8;-1;12
11-21-2018 14:30:25;75;8;-1;12
11-21-2018 14:30:26;70;8;-1;12
11-21-2018 14:30:27;65;8;-1;12
11-21-2018 14:30:28;60;8;-1;12
11-21-2018 14:30:29;54;8;-1;12
11-21-2018 14:30:30;49;8;-1;12
11-21-2018 14:30:31;44;8;-1;12
11-21-2018 14:30:32;39;8;-1;12
11-21-2018 14:30:33;34;8;-1;12
11-21-2018 14:30:34;28;8;-1;12
11-21-2018 14:30:35;24;8;-1;12
11-21-2018 14:30:36;19;8;-1;12
11-21-2018 14:30:37;13;8;-1;12
11-21-2018 14:30:38;8;8;-1;12
11-21-2018 14:30:39;3;8;-1;12
11-21-2018 14:30:41;0;8;-1;12
11-21-2018 14:30:59;4;8;-1;12
11-21-2018 14:31:00;10;8;-1;12
11-21-2018 14:31:01;15;8;-1;12
11-21-2018 14:31:02;20;8;-1;12
11-21-2018 14:31:03;26;8;-1;12
11-21-2018 14:31:04;31;8;-1;12
11-21-2018 14:31:05;36;8;-1;12
11-21-2018 14:31:06;41;8;-1;12
11-21-2018 14:31:07;46;8;-1;12
11-21-2018 14:31:08;52;8;-1;12
11-21-2018 14:31:09;57;8;-1;12
11-21-2018 14:31:10;62;8;-1;12
11-21-2018 14:31:12;67;8;-1;12
11-21-2018 14:31:13;73;8;-1;12
11-21-2018 14:31:14;78;8;-1;12
11-21-2018 14:31:15;83;8;-1;12
11-21-2018 14:31:16;88;8;-1;12
11-21-2018 14:31:17;93;8;-1;12
11-21-2018 14:31:18;100;8;-1;12
11-21-2018 14:33:28;100;8;-1;80
11-21-2018 15:01:18;98;8;-1;80
11-21-2018 15:01:19;92;8;-1;80
11-21-2018 15:01:21;87;8;-1;80
11-21-2018 15:01:22;82;8;-1;80
11-21-2018 15:01:23;76;8;-1;80
11-21-2018 15:01:24;71;8;-1;80
11-21-2018 15:01:25;66;8;-1;80
11-21-2018 15:01:26;60;8;-1;80
11-21-2018 15:01:27;55;8;-1;80
11-21-2018 15:01:28;50;8;-1;80
11-21-2018 15:01:29;45;8;-1;80
11-21-2018 15:01:30;40;8;-1;80
11-21-2018 15:01:31;35;8;-1;80
11-21-2018 15:01:32;30;8;-1;80
11-21-2018 15:01:33;25;8;-1;80
11-21-2018 15:01:34;20;8;-1;80
11-21-2018 15:01:35;15;8;-1;80
11-21-2018 15:01:36;10;8;-1;80
11-21-2018 15:01:37;4;8;-1;80
11-21-2018 15:01:38;0;8;-1;80
11-21-2018 15:40:03;94;8;-1;80
11-21-2018 15:40:04;89;8;-1;80
11-21-2018 15:40:05;84;8;-1;80
11-21-2018 15:40:06;79;8;-1;80
11-21-2018 15:40:07;73;8;-1;80
11-21-2018 15:40:08;68;8;-1;80
11-21-2018 15:40:09;63;8;-1;80
11-21-2018 15:40:11;58;8;-1;80
11-21-2018 15:40:12;52;8;-1;80
11-21-2018 15:40:13;47;8;-1;80
11-21-2018 15:40:14;42;8;-1;80
11-21-2018 15:40:15;37;8;-1;80
11-21-2018 15:40:16;32;8;-1;80
11-21-2018 15:40:17;27;8;-1;80
11-21-2018 15:40:18;22;8;-1;80
11-21-2018 15:40:19;17;8;-1;80
11-21-2018 15:40:20;12;8;-1;80
11-21-2018 15:40:21;7;8;-1;80
11-21-2018 15:40:22;2;8;-1;80
11-21-2018 15:40:23;0;8;-1;80
11-21-2018 20:00:00;0;1;-1;80
11-21-2018 20:00:01;0;1;0;10
11-21-2018 21:00:00;0;1;-1;10
11-21-2018 21:00:01;0;1;0;10
11-21-2018 22:00:02;1;1;0;10
11-21-2018 22:00:03;7;1;0;10
11-21-2018 22:00:04;12;1;0;10
11-21-2018 22:00:05;17;1;0;10
11-21-2018 22:00:06;23;1;0;10
11-21-2018 22:00:07;28;1;0;10
11-21-2018 22:00:08;33;1;0;10
11-21-2018 22:00:09;39;1;0;10
11-21-2018 22:00:10;44;1;0;10
11-21-2018 22:00:11;49;1;0;10
11-21-2018 22:00:12;54;1;0;10
11-21-2018 22:00:13;60;1;0;10
11-21-2018 22:00:14;65;1;0;10
11-21-2018 22:00:15;70;1;0;10
11-21-2018 22:00:16;75;1;0;10
